index,Age,Prof,Det,Amb,Mins,Av Rat,Imp M,Pres,Cons,Ada,Inj Pr,WR,CA,Margin,Training facilities,Div Rep,Growth
2308,23.860369609856264,9,3,10,2880,6.75,14,14,9,11,4,1250,98,9,12,96,0
2314,23.392197125256672,13,12,13,3780,6.82,12,12,12,12,7,5000,125,15,14,130,0
2328,23.27173169062286,15,13,9,4980,6.84,11,12,13,14,5,4250,125,16,14,134,0
2336,34.261464750171115,16,14,12,1530,6.69,12,13,14,13,16,4500,120,30,14,116,-6
2337,32.63244353182751,15,15,14,4680,7.07,16,15,15,15,5,3500,126,0,14,134,-1
2338,31.561943874058862,16,13,13,0,0.0,10,8,8,15,5,2250,85,30,10,107,0
2342,30.850102669404517,8,13,8,360,6.92,11,9,11,6,6,4600,122,14,15,173,0
2346,31.21697467488022,17,13,12,0,0.0,16,14,10,14,8,5250,126,34,17,173,0
2369,30.910335386721425,15,13,14,3420,6.83,15,14,17,11,10,5400,138,2,13,173,0
2375,29.804243668720055,15,13,15,0,0.0,12,11,14,13,7,3750,105,8,13,173,0
2399,25.95482546201232,20,14,14,3870,6.78,10,6,14,15,3,4500,120,20,16,134,11
2417,22.976043805612594,13,12,15,4050,6.86,11,12,12,10,8,4500,137,28,20,134,3
2439,23.737166324435318,10,19,13,450,6.98,3,13,12,10,6,2250,111,10,18,147,2
2442,24.281998631074607,15,17,16,1314,6.83,14,10,11,12,7,4850,126,14,20,173,5
2451,24.292950034223136,14,11,14,4126,6.96,11,9,12,15,5,1500,99,26,12,107,9
2453,21.357973990417523,15,12,13,3900,6.9,8,11,11,14,4,3000,114,29,17,120,16
2468,34.34360027378508,15,14,8,2125,6.85,9,10,11,12,3,3000,100,35,17,107,-5
2469,35.24435318275154,12,14,13,205,6.93,11,12,10,4,3,3250,104,24,16,134,-8
2471,34.01779603011636,14,14,10,360,6.78,10,11,10,12,9,2400,99,26,10,107,-3
2472,33.229295003422315,16,14,11,1440,6.99,5,12,10,16,8,2750,100,25,11,107,-5
2476,32.75290896646133,14,11,10,90,6.5,7,10,10,9,7,2000,90,30,8,107,-4
2490,33.20739219712526,17,15,16,3330,6.97,14,15,14,17,8,7000,156,13,18,173,-1
2492,32.46543463381246,17,12,13,450,6.7,12,11,12,10,4,4500,126,2,13,185,-2
2496,32.369609856262834,12,15,14,4500,6.7,10,9,15,6,8,900,58,12,5,46,-2
2500,32.407939767282684,8,14,15,180,6.95,8,9,8,10,18,1500,52,81,20,107,0
2504,33.72210814510609,15,14,10,180,6.8,7,13,15,9,19,1750,84,21,12,85,-4
2526,33.158110882956876,17,13,12,3704,7.01,13,12,14,14,10,5750,135,11,16,173,-2
2528,32.29295003422313,15,13,11,0,0.0,3,14,10,19,3,1650,83,22,8,73,-1
2538,32.79123887748118,13,13,9,5250,6.76,12,9,10,9,5,1850,73,27,9,46,0
2541,32.04654346338125,16,15,10,0,0.0,9,7,13,15,9,3500,113,0,14,185,0
2552,33.66461327857632,12,12,11,4320,6.81,12,11,13,8,4,1900,94,11,6,85,0
2559,30.77344284736482,12,12,14,90,6.9,13,10,13,10,15,3000,105,25,8,107,-1
2571,30.89664613278576,8,9,10,4230,6.62,10,4,11,14,7,2750,118,4,15,134,-1
2573,31.041752224503764,13,13,13,0,0.0,11,11,12,10,5,2750,115,10,14,134,0
2578,32.26557152635181,11,12,7,0,0.0,10,16,11,11,2,1750,100,13,16,134,0
2604,30.272416153319643,14,15,14,180,7.3,11,8,15,8,8,5750,137,3,15,185,-2
2611,30.04243668720055,14,12,8,360,6.97,13,11,14,11,8,3000,110,7,15,134,-2
2621,29.593429158110883,7,7,15,4500,6.66,2,7,9,10,6,1250,69,36,2,46,0
2630,30.028747433264886,14,15,14,0,0.0,9,6,13,14,8,5750,129,11,15,185,0
2636,30.740588637919235,12,10,10,2070,6.55,11,8,14,9,2,3500,116,14,14,134,-1
2639,30.477754962354553,13,13,8,4320,6.66,10,13,10,7,13,2250,95,20,10,107,2
2640,30.38193018480493,14,16,14,4230,6.78,15,10,13,13,2,3000,108,7,8,107,0
2643,30.60643394934976,11,12,11,0,0.0,5,12,12,9,10,1750,79,36,9,85,0
2647,30.255989048596852,11,13,11,4500,6.64,12,9,12,8,6,1750,95,0,13,107,0
2649,30.223134839151268,14,12,13,270,6.83,10,8,12,10,1,3250,108,27,14,134,0
2670,28.761122518822724,15,11,10,189,6.6,10,10,10,8,10,1150,65,30,6,46,0
2676,29.322381930184804,14,14,12,4170,6.78,13,12,16,13,5,6250,150,2,18,185,0
2677,29.56331279945243,11,11,10,1440,6.86,9,11,8,8,5,2250,73,32,7,72,0
2680,29.68104038329911,6,10,13,892,6.6,11,9,8,13,10,2750,92,35,20,107,0
2696,29.300479123887747,13,12,6,4800,6.93,7,10,10,6,6,850,69,16,5,46,0
2702,29.234770704996578,14,10,7,3780,6.69,18,7,20,17,9,1650,71,24,4,46,0
2712,29.61533196440794,11,11,11,2009,6.6,11,12,11,7,3,1750,81,14,11,72,-1
2717,29.683778234086244,13,13,7,948,6.59,7,7,8,8,12,1750,77,23,6,85,0
2726,29.65639972621492,15,14,10,630,7.16,11,7,9,11,5,2250,115,5,16,134,0
2729,27.926078028747433,15,13,16,3933,6.55,13,10,12,19,7,750,64,18,12,46,3
2730,29.190965092402465,15,9,10,4089,6.78,14,9,13,13,3,700,68,7,1,46,0
2735,29.79876796714579,12,12,14,335,6.4,10,7,13,7,4,2500,105,15,16,134,0
2739,29.097878165639973,9,3,12,5160,6.89,2,7,13,10,15,1500,84,21,7,46,0
2754,28.605065023956193,15,3,13,0,0.0,10,8,12,7,8,2500,83,32,7,85,0
2767,28.681724845995895,10,14,10,0,0.0,10,12,8,10,5,2000,75,35,15,85,1
2784,28.418891170431213,15,11,9,4500,6.71,12,12,11,10,12,1750,84,31,11,85,8
2785,28.37782340862423,11,13,12,0,0.0,10,9,12,12,6,2750,114,21,19,134,0
2816,27.60574948665298,12,14,9,990,6.69,9,10,9,9,7,1750,82,23,13,107,2
2822,27.444216290212182,15,15,14,3690,6.98,7,14,8,12,7,5500,127,13,16,134,6
2833,27.586584531143053,16,17,12,1080,6.98,14,15,15,14,6,2500,107,8,17,107,3
2834,29.88911704312115,12,11,10,270,6.73,9,11,9,5,2,3250,99,31,14,107,0
2836,27.01163586584531,16,13,14,0,0.0,6,10,12,17,5,2750,96,16,17,107,1
2841,29.61806981519507,15,12,14,0,0.0,6,8,14,9,9,3000,110,20,16,185,0
2861,27.83299110198494,10,10,10,4037,6.72,11,10,10,11,5,2250,97,28,12,85,5
2869,26.368240930869266,13,14,10,180,7.0,12,14,13,13,8,2750,115,20,15,134,0
2875,26.55167693360712,13,13,12,360,7.45,13,11,12,12,5,4850,126,19,16,185,2
2876,26.45037645448323,12,12,11,2837,6.65,9,8,10,12,13,1750,84,16,10,72,4
2878,26.32991101984942,13,12,11,4590,6.71,13,15,14,11,5,4000,122,23,16,134,2
2890,26.151950718685832,10,9,11,4500,6.86,10,9,10,10,10,500,60,30,2,46,5
2922,26.5927446954141,12,12,13,730,6.83,12,14,9,12,9,2250,87,38,12,85,3
2939,26.89390828199863,15,12,11,4140,6.79,7,10,13,14,2,3250,120,7,15,134,3
2940,26.324435318275153,11,14,11,4410,6.99,8,12,10,7,4,1250,75,10,6,72,0
2984,25.530458590006845,14,18,9,0,0.0,5,9,10,19,7,1000,74,4,6,72,0
2994,25.782340862423,14,5,12,0,0.0,15,9,10,20,8,1750,92,14,16,134,0
3001,25.45927446954141,8,15,12,4680,6.87,14,10,13,19,5,2500,111,19,5,107,0
3006,25.522245037645447,12,4,11,784,6.67,14,10,8,13,10,2500,109,10,18,134,2
3014,25.642710472279262,10,12,11,810,6.77,12,13,11,13,6,1000,72,16,9,107,1
3022,25.32785763175907,10,14,14,1170,6.81,7,12,10,15,4,3600,105,30,9,134,5
3030,24.355920602327174,12,8,7,4410,6.68,10,11,11,12,3,1500,74,25,5,46,0
3032,24.648870636550306,19,14,18,3690,7.01,14,13,14,13,12,3750,118,22,15,107,10
3041,24.607802874743328,15,15,14,1020,7.03,14,16,14,15,9,5500,139,15,20,185,6
3080,24.70362765229295,12,11,10,90,6.5,10,9,11,18,9,1000,70,35,11,85,2
3094,24.750171115674195,15,12,12,0,0.0,2,13,11,15,5,2750,102,28,20,185,-1
3113,23.72621492128679,15,9,10,0,0.0,10,10,10,11,2,1250,89,36,15,134,0
3116,23.82751540041068,12,15,11,4680,6.95,15,12,20,17,3,2750,118,22,10,107,11
3125,24.65160848733744,16,15,12,273,7.03,10,13,14,15,13,5000,128,22,16,185,3
3136,23.72895277207392,11,10,17,0,0.0,12,5,12,18,9,2750,110,28,18,185,1
3142,23.540041067761805,9,5,11,4410,6.88,10,12,10,19,13,1250,69,41,3,46,2
3161,21.086926762491444,10,3,10,630,6.51,10,9,9,15,5,1750,84,20,10,107,0
3176,23.145790554414784,15,17,10,4140,6.84,14,15,14,13,2,2750,125,22,18,134,4
3181,23.745379876796715,15,15,14,2970,6.92,15,16,16,13,8,4250,135,12,17,161,10
3199,22.247775496235455,16,9,9,0,0.0,11,9,8,12,7,1250,68,32,6,46,1
3240,22.496919917864478,13,11,12,0,0.0,9,9,7,9,8,2000,92,34,16,134,2
3254,21.94387405886379,13,13,13,0,0.0,8,13,12,13,9,2250,91,19,1,96,0
3268,22.51334702258727,15,9,12,0,0.0,10,12,10,16,2,1500,78,9,15,134,1
3281,22.535249828884325,15,12,9,540,6.95,5,11,12,10,7,3000,123,22,20,134,3
3289,23.953456536618756,14,12,10,3285,6.82,13,12,12,6,6,2250,91,19,10,85,4
3290,24.752908966461327,15,14,13,0,0.0,13,10,13,14,13,2500,119,11,16,185,0
3293,23.12662559890486,13,15,17,1140,7.12,14,13,15,17,3,5250,132,20,17,173,0
3300,21.22108145106092,12,13,9,0,0.0,9,12,11,16,10,2750,112,28,19,185,6
3304,21.746748802190282,10,11,10,4390,6.76,12,9,8,11,5,1750,70,34,4,46,1
3321,21.779603011635867,10,7,9,4620,6.61,13,12,12,10,9,1500,80,25,10,85,9
3330,21.648186173853524,13,10,10,0,0.0,3,9,3,13,11,1250,65,33,14,134,0
3334,21.66735112936345,13,9,12,360,6.47,6,9,7,15,9,1250,44,42,3,46,0
3347,21.571526351813826,11,11,13,4320,6.81,12,12,11,11,8,1500,88,38,9,72,15
3359,23.066392881587955,11,9,14,90,6.1,6,9,10,10,5,2750,102,28,14,185,2
3364,21.032169746748803,13,4,11,38,6.8,9,11,12,14,7,750,55,49,2,72,0
3365,21.71663244353183,12,9,12,4340,6.74,5,9,9,12,8,1750,87,18,12,85,0
3371,21.812457221081452,13,12,12,4800,6.93,7,7,13,7,13,2750,100,40,12,85,20
3376,21.420944558521562,9,12,10,0,0.0,13,13,3,19,15,2000,74,29,12,85,0
3378,21.399041752224505,11,16,14,4620,6.74,16,13,16,13,12,1500,65,43,5,72,19
3385,21.475701574264203,10,17,11,0,0.0,14,10,8,7,6,1500,65,33,15,185,6
3387,21.77138945927447,13,15,10,0,0.0,10,11,9,10,6,2000,85,35,13,185,0
3390,21.15811088295688,9,8,12,0,0.0,3,12,19,7,6,1500,80,15,15,134,0
3392,22.951403148528406,12,9,10,180,6.55,14,12,12,20,7,1250,65,26,8,107,0
3401,20.824093086926762,13,13,12,0,0.0,12,12,9,12,5,2250,120,13,20,185,0
3418,20.772073921971252,11,5,12,3339,6.64,4,9,12,19,6,2500,99,15,8,110,0
3420,20.194387405886378,10,13,12,0,0.0,4,14,11,13,5,2500,98,16,19,185,0
3429,20.34223134839151,12,13,10,0,0.0,16,9,12,14,7,2500,95,40,19,185,1
3432,20.799452429842574,10,10,10,0,0.0,12,13,9,11,11,1750,88,7,8,107,0
3437,20.72826830937714,14,12,14,3687,6.87,14,13,12,13,7,5500,133,21,16,185,11
3438,20.79671457905544,11,16,11,0,0.0,11,12,12,15,11,2500,95,15,14,134,0
3451,20.191649555099247,14,15,15,4320,6.84,16,10,12,12,11,2250,90,40,11,85,21
3453,20.706365503080082,13,9,10,0,0.0,6,11,6,7,5,1500,62,32,7,85,1
3465,20.61054072553046,12,10,9,0,0.0,9,10,11,19,8,1500,66,10,20,185,4
3475,20.61601642710472,10,6,11,0,0.0,4,13,9,14,11,1750,76,31,17,185,1
3492,20.687200547570157,13,11,8,5040,6.98,6,10,6,10,5,1750,80,16,10,46,0
3494,20.191649555099247,9,11,8,0,0.0,12,12,17,18,11,1500,70,22,11,107,0
3498,20.383299110198493,13,13,15,4500,6.68,5,9,10,14,8,2500,98,30,15,85,10
3506,20.777549623545518,11,12,11,5160,6.79,15,12,9,20,5,1500,67,32,3,46,11
3516,19.838466803559207,10,7,8,3135,6.64,8,12,11,8,8,1000,78,32,9,46,4
3550,33.71663244353183,14,10,10,262,6.87,4,9,13,2,3,1250,83,12,14,72,-5
3551,33.86173853524983,16,17,15,0,0.0,12,10,10,8,18,1750,72,28,11,85,-4
3557,32.92539356605065,16,18,12,2250,6.48,13,6,13,12,5,2750,112,13,14,134,-3
3567,32.733744010951405,14,13,11,969,6.82,13,13,13,11,3,4750,117,17,18,134,-4
3568,32.8870636550308,18,17,6,4028,7.06,3,12,13,6,12,2300,90,25,7,46,-3
3570,32.7419575633128,8,18,11,0,0.0,13,12,6,16,9,500,47,21,11,46,-2
3573,33.28678986995209,15,9,14,3600,6.64,12,14,12,6,5,2800,109,12,12,94,-2
3574,32.48733744010951,18,18,17,2545,6.62,15,16,13,12,6,5150,114,23,11,120,1
3576,32.85420944558521,3,7,11,4365,6.7,12,9,16,10,7,600,85,16,7,72,-4
3577,31.750855578370977,14,14,13,4351,6.84,14,12,9,7,5,2500,91,34,9,85,2
3580,30.466803559206024,13,3,10,4650,6.88,8,10,12,10,1,600,64,31,5,46,-2
3582,33.256673511293634,9,13,15,2910,6.88,15,15,12,13,8,3150,116,12,12,94,-5
3585,32.761122518822724,10,11,10,720,7.03,12,12,12,12,13,2300,84,27,7,85,-6
3608,35.07460643394935,14,11,12,0,0.0,9,11,9,3,5,2100,84,13,10,85,-5
3613,30.491444216290212,15,13,11,4410,6.73,10,12,13,9,3,2250,92,28,6,85,1
3637,30.584531143052704,10,11,10,4320,6.89,13,8,12,10,4,1650,87,18,7,72,2
3639,30.028747433264886,16,14,13,90,6.1,16,12,12,10,8,5000,119,26,20,134,0
3640,33.12251882272416,13,13,14,0,0.0,12,10,9,5,4,3750,112,13,15,134,-6
3647,29.971252566735114,15,13,14,509,6.65,12,14,11,15,7,4000,115,20,17,185,0
3671,29.39082819986311,12,9,9,0,0.0,7,8,8,7,4,2750,98,30,15,185,0
3696,29.53867214236824,11,14,12,90,7.3,7,7,12,8,2,2350,113,13,14,134,0
3701,29.144421629021217,13,11,12,4320,6.78,10,12,14,8,4,1050,72,34,3,72,2
3705,29.88911704312115,14,12,14,3878,6.75,12,12,9,15,2,2250,98,7,20,107,1
3712,29.201916495550993,17,10,11,3657,6.92,10,16,16,12,15,1250,81,17,5,46,-1
3713,28.060232717316907,14,15,14,90,6.6,13,12,12,11,5,2250,108,12,10,134,0
3733,31.20328542094456,14,14,13,4230,6.78,13,13,16,10,1,6750,147,8,15,185,1
3741,26.88021902806297,5,12,12,0,0.0,8,5,11,13,2,2250,90,35,9,134,0
3754,28.66803559206023,12,12,10,3732,6.73,5,14,9,14,5,2000,90,30,6,85,4
3759,28.191649555099247,11,13,13,3735,6.7,8,7,10,18,3,2500,93,23,10,85,5
3762,28.646132785763175,9,10,9,270,6.93,12,8,10,8,10,850,85,21,9,72,0
3765,28.10403832991102,18,11,3,3972,6.67,12,10,14,1,7,1200,74,11,6,46,0
3767,28.815879534565365,14,14,12,180,6.8,8,8,11,10,12,2250,90,30,9,85,0
3770,28.61327857631759,12,12,8,3960,6.77,10,12,10,12,5,2750,113,17,13,107,2
3783,28.317590691307323,12,12,11,0,0.0,10,5,7,16,4,2000,84,36,17,185,1
3794,28.813141683778234,15,16,12,5160,6.88,10,13,12,10,6,3750,109,16,14,107,4
3800,27.98904859685147,9,8,9,90,6.6,12,13,8,12,5,2750,113,17,11,134,0
3805,27.64681724845996,14,13,16,90,7.5,7,12,14,10,4,3750,120,13,14,134,1
3828,27.446954140999317,13,15,7,4590,6.87,15,12,14,5,3,750,63,29,11,46,4
3837,27.405886379192335,16,13,12,1080,6.62,5,10,11,10,11,1650,66,34,7,72,6
3839,27.76728268309377,11,13,12,1260,6.91,12,8,12,7,2,2250,83,37,15,107,2
3864,27.512662559890487,13,13,11,4440,6.89,12,11,9,11,4,2750,112,13,17,107,11
3866,26.915811088295687,10,15,14,5070,6.82,14,9,10,18,6,900,71,15,6,46,2
3886,27.797399041752225,13,14,15,3690,6.94,13,13,15,14,5,6500,152,6,19,185,0
3902,27.26899383983573,13,11,10,0,0.0,6,8,10,8,5,2000,97,18,13,134,0
3911,31.82751540041068,15,12,12,2910,6.69,12,12,11,19,6,3600,113,11,10,117,0
3913,30.193018480492814,13,11,13,270,7.1,13,8,12,7,7,3500,125,3,16,161,0
3917,29.144421629021217,12,8,13,352,6.7,5,13,11,11,6,1350,83,10,11,66,-1
3946,26.715947980835043,10,8,11,3960,6.56,11,11,10,19,5,100,63,28,6,46,3
3955,26.746064339493497,12,10,11,540,6.98,15,12,12,20,5,2000,82,43,6,85,0
3965,26.308008213552363,14,14,17,3510,6.85,13,12,14,10,12,5750,137,18,15,185,8
3971,26.327173169062284,13,11,10,5190,6.8,12,11,12,11,8,2750,106,19,13,107,11
3981,25.694729637234772,13,6,6,4950,6.68,4,2,10,5,5,900,65,19,6,46,0
4006,26.510609171800137,13,13,12,703,6.71,12,12,13,5,10,2250,92,40,12,107,2
4021,26.24229979466119,13,7,11,4410,6.73,17,12,8,11,5,950,65,24,7,72,2
4025,26.132785763175907,10,8,6,0,0.0,6,7,17,19,1,750,63,12,9,46,0
4032,26.327173169062284,12,12,11,90,6.3,9,8,13,15,10,1750,86,34,13,107,0
4043,28.48186173853525,11,15,11,2880,6.91,1,12,15,9,5,2500,95,5,5,91,0
4044,26.72689938398357,11,15,13,4410,6.96,11,12,10,11,3,2500,114,26,16,134,11
4048,25.193702943189596,12,11,10,3107,6.82,10,10,12,11,4,2500,118,12,15,134,5
4053,28.005475701574266,11,9,11,4500,6.75,9,5,7,12,9,1000,68,22,4,46,0
4055,29.691991786447637,9,11,12,4247,6.74,10,12,10,13,7,2750,102,13,12,107,-1
4058,27.16495550992471,2,16,13,2640,6.93,5,8,9,18,9,1500,85,10,11,86,0
4067,25.727583846680357,10,8,10,4590,6.86,11,11,10,15,4,2000,84,3,11,85,0
4077,25.136208076659823,14,17,16,1350,6.96,13,14,15,17,4,6500,148,12,19,185,4
4080,25.533196440793976,18,14,11,3150,6.68,8,8,14,7,3,2750,104,21,10,107,4
4091,25.765913757700204,11,6,12,4770,6.82,10,10,11,15,5,1500,66,19,5,46,0
4094,24.928131416837783,11,8,12,2323,6.85,6,11,10,18,14,1250,76,4,10,72,0
4097,25.571526351813826,11,1,7,4410,6.67,9,13,10,10,3,3000,113,22,8,107,0
4106,25.253935660506503,12,11,11,2843,6.65,10,12,10,9,14,2050,98,32,6,85,6
4111,24.93908281998631,12,12,12,3970,6.7,11,10,11,16,3,2050,77,38,9,72,12
4112,26.524298425735797,14,13,10,937,6.96,8,9,10,11,2,1850,88,26,6,85,2
4152,25.16084873374401,10,11,13,1177,6.66,13,8,13,10,9,2250,89,40,12,107,2
4154,25.374401095140314,9,10,10,3254,6.63,15,13,12,16,9,1150,73,52,8,46,11
4167,25.916495550992472,13,11,10,3553,6.69,15,13,8,7,11,2250,94,26,12,107,7
4171,24.021902806297057,11,9,12,180,6.4,11,12,11,13,10,2250,100,26,13,107,1
4180,24.344969199178646,13,12,10,764,6.74,13,12,11,11,5,1500,90,16,12,107,0
4184,25.385352498288842,10,7,11,1231,6.59,9,7,10,9,4,2500,112,28,14,134,0
4194,25.620807665982205,10,10,11,3510,6.97,9,11,10,20,8,5500,142,18,20,185,9
4197,24.229979466119097,14,13,10,4980,6.93,5,7,7,12,7,1500,80,20,7,72,5
4201,24.739219712525667,10,6,11,4320,6.75,10,13,12,15,9,1000,73,20,11,72,1
4221,24.49555099247091,17,18,16,2143,6.9,10,12,14,16,2,1250,98,7,7,80,2
4237,24.35044490075291,12,9,9,4860,6.77,10,9,12,11,4,1750,91,19,8,85,2
4244,24.722792607802873,10,7,12,270,6.5,9,11,10,12,5,2000,76,44,15,85,2
4264,25.07049965776865,12,10,13,4710,6.86,9,12,16,19,9,1250,65,5,4,46,0
4290,24.314852840520192,11,9,12,4230,6.77,13,12,9,17,5,800,73,17,3,46,0
4302,23.994524298425734,11,11,11,1080,6.94,7,10,10,10,12,1000,69,37,5,46,2
4310,24.28473648186174,14,12,11,1530,6.72,8,10,11,7,8,1750,102,14,11,107,7
4354,23.734428473648187,18,18,15,3330,6.82,14,14,16,12,4,3900,113,13,9,134,6
4358,23.449691991786448,12,12,11,3240,6.65,10,11,9,6,6,1000,72,47,12,46,3
4362,23.753593429158112,9,11,9,1984,6.7,11,8,14,8,5,500,80,25,7,72,0
4378,23.71526351813826,14,13,14,0,0.0,11,9,10,12,3,3000,111,24,11,185,1
4379,23.27173169062286,12,3,11,0,0.0,8,12,13,11,13,2250,97,14,18,185,0
4399,23.55920602327173,14,12,9,0,0.0,3,13,7,10,11,2250,91,24,14,107,2
4439,23.71526351813826,13,16,11,540,6.95,8,11,17,9,5,2250,96,34,18,134,1
4444,23.006160164271048,12,10,13,0,0.0,14,11,6,8,6,2750,105,25,18,185,2
4458,23.16221765913758,12,13,12,0,0.0,8,11,13,9,6,1200,79,16,12,86,1
4481,22.80082135523614,14,12,13,4680,6.78,15,8,11,7,5,1600,82,18,5,72,3
4497,23.802874743326488,11,17,10,517,6.88,11,11,9,9,6,1400,63,17,7,72,1
4515,21.963039014373717,13,10,6,0,0.0,1,11,14,9,2,2000,81,36,11,185,0
4539,22.272416153319643,10,9,12,90,6.8,10,12,11,14,6,2500,80,13,10,85,0
4548,22.67214236824093,8,11,12,4230,6.84,12,11,10,7,9,2000,107,27,9,107,6
4564,23.45242984257358,13,4,11,180,6.45,14,12,8,13,12,1000,77,28,11,85,4
4585,22.286105407255306,15,13,13,180,7.2,12,8,11,19,5,1750,73,37,5,72,0
4595,22.171115674195757,10,7,12,3969,6.68,2,12,19,7,5,1000,68,20,6,46,0
4596,22.46406570841889,9,11,11,0,0.0,5,12,10,7,11,2250,90,13,19,185,0
4600,21.56331279945243,11,4,11,0,0.0,19,9,12,16,11,1250,66,33,18,134,0
4601,21.853524982888434,12,10,12,1440,6.65,11,12,9,12,7,2500,83,42,10,107,6
4609,22.16290212183436,12,11,11,360,6.45,8,8,9,7,5,2350,87,28,7,85,0
4621,22.510609171800137,14,14,13,3551,6.95,12,13,11,13,5,1500,63,57,10,46,10
4662,21.281314168377822,11,8,8,0,0.0,10,10,10,16,5,1750,65,44,15,134,0
4677,21.253935660506503,14,12,11,0,0.0,13,11,10,11,11,1250,91,32,14,134,1
4679,21.149897330595483,11,11,10,4230,6.67,11,9,11,10,2,2250,92,25,6,85,0
4681,21.44284736481862,10,11,12,0,0.0,3,11,11,17,2,2000,78,40,14,134,0
4687,21.267624914442163,10,3,13,0,0.0,17,12,12,20,5,1250,70,35,15,134,0
4691,21.82614647501711,11,17,12,40,6.6,4,12,9,19,10,1000,76,20,12,107,0
4704,21.04312114989733,10,15,12,4140,6.75,3,11,15,15,4,1000,78,23,9,72,7
4714,21.51403148528405,8,12,13,0,0.0,17,8,13,15,13,1800,90,16,14,134,0
4728,21.82340862422998,14,11,10,270,6.37,11,9,11,11,4,3250,107,33,15,134,0
4735,21.724845995893222,12,9,13,4680,6.84,20,12,8,12,3,3000,102,31,8,107,17
4751,21.29226557152635,10,7,11,0,0.0,3,12,10,18,5,800,70,12,11,134,0
4753,21.752224503764545,14,13,9,0,0.0,10,11,10,7,5,1250,89,15,8,107,-1
4754,21.916495550992472,10,15,10,0,0.0,18,12,10,13,10,2250,90,25,13,185,0
4758,21.49486652977413,10,12,12,0,0.0,12,8,13,11,5,1750,85,27,14,134,0
4771,21.82614647501711,16,13,14,0,0.0,3,15,9,12,11,750,68,13,10,46,0
4776,21.16084873374401,13,14,15,0,0.0,11,11,11,8,5,2250,90,35,20,134,1
4780,20.427104722792606,10,14,13,0,0.0,1,10,10,15,9,850,67,17,12,85,0
4811,19.964407939767284,10,14,11,0,0.0,9,11,7,19,10,100,55,28,7,46,1
4816,20.802190280629706,10,15,13,360,7.1,14,10,10,7,8,1500,70,40,5,107,6
4821,21.256673511293634,13,13,10,4260,6.91,10,12,12,13,10,3100,108,29,11,107,18
4829,20.33949349760438,12,10,8,3024,6.84,12,15,12,9,8,2000,98,37,17,107,8
4840,20.971937029431896,10,17,12,0,0.0,12,8,13,10,7,750,65,31,7,85,0
4842,20.16974674880219,19,17,16,4135,6.68,11,12,13,14,3,3250,108,21,11,107,1
4850,20.20807665982204,12,18,11,0,0.0,9,10,18,7,5,600,63,10,13,107,0
4856,20.12046543463381,15,13,12,635,7.06,1,13,11,19,11,1750,73,53,11,107,16
4857,20.26009582477755,13,13,14,0,0.0,5,11,10,9,10,2750,80,40,20,185,4
4859,20.695414099931554,12,5,11,0,0.0,13,12,5,16,10,200,50,45,15,85,0
4879,20.657084188911703,14,13,12,341,6.62,12,10,11,7,8,1000,80,49,17,107,12
4884,22.694045174537987,14,14,11,0,0.0,13,15,12,15,12,1000,86,17,14,134,1
4905,20.197125256673512,10,17,10,0,0.0,12,10,11,11,11,250,55,32,13,107,1
4916,20.1533196440794,12,14,16,2340,6.65,4,10,11,12,4,3000,100,14,16,96,3
4917,19.805612594113622,12,12,12,0,0.0,7,11,11,11,3,2250,78,35,11,185,4
4928,20.11772758384668,10,12,11,0,0.0,10,13,7,8,6,1500,65,17,17,185,3
4930,20.750171115674195,11,15,13,348,7.08,1,11,19,9,5,750,59,35,14,72,6
4953,30.3709787816564,15,16,13,0,0.0,14,12,6,20,11,800,61,6,5,72,0
4990,33.60438056125941,14,16,15,3150,7.05,16,14,13,17,5,5500,138,6,17,173,-1
4993,30.28336755646817,16,14,17,3630,6.69,13,11,13,15,11,6000,122,10,10,120,0
5007,19.95071868583162,9,13,11,0,0.0,15,10,9,14,7,1050,84,37,15,173,2
5012,33.37713894592745,13,15,12,1800,6.67,13,11,12,11,10,1350,85,12,2,66,-4
5013,32.90896646132786,15,15,10,90,6.5,10,11,11,8,7,3500,109,13,15,161,-5
5016,34.97330595482546,15,3,13,3240,6.92,7,10,13,15,8,2000,98,4,5,85,-9
5019,35.162217659137575,13,12,13,2430,6.63,13,12,11,18,9,2750,100,10,4,66,-8
5022,33.58521560574949,15,17,12,3510,6.83,5,12,13,10,10,3250,117,3,10,117,-4
5035,33.374401095140314,13,12,14,3150,6.65,12,12,13,13,6,2500,109,26,12,117,-1
5065,35.29637234770705,14,14,10,2757,6.57,10,16,12,3,11,3450,104,13,9,94,-4
5067,36.31485284052019,16,13,10,90,7.8,10,10,10,8,8,4000,114,21,13,173,-6
5073,34.776180698151954,18,13,10,387,6.94,12,13,13,6,5,3600,112,8,15,173,-4
5076,34.81177275838467,17,18,17,3150,6.73,18,15,16,8,4,4500,132,2,13,173,-2
5078,33.672826830937716,14,12,10,180,6.85,8,7,8,7,8,3500,110,13,12,125,-7
5080,34.76249144421629,11,11,8,630,7.04,11,6,10,3,14,4000,118,30,16,125,-8
5083,34.39835728952772,15,9,14,0,0.0,11,13,10,12,5,2800,96,26,10,125,-4
5084,33.08418891170431,18,13,12,3180,6.93,14,12,13,8,4,5500,136,6,18,173,-3
5091,31.173169062286107,18,18,18,4249,7.09,15,17,17,16,8,8000,175,8,19,178,2
